Tahun,Bulan,tgl,temp7,temp13,temp18,temp_avg,temp_24,temp_max,temp_min,CH,light_hour,light_per,pck,tgl,press,humid7,humid13,humid18,humid_avg,humid_24,ws_abg,mod_dir,max_ws,dir,rainfall_category
2021,1,24.0,26.8,31.8,25.2,27.7,26.7,33.2,24.4,28,3.2,40.0,  RA  ,24.0,1010.2,89.68028854656967,65.2887647785575,91.72637247271511,84.0,85.0,4.916666666666667,S,20.0,280.0
2021,1,25.0,25.1,31.2,25.4,26.7,27.1,32.3,24.0,8.1,1.1,13.750000000000002,  RA  ,25.0,1010.2,90.89449208238999,67.35084374938542,81.4957643905576,83.0,82.0,3.9583333333333335,BL,10.0,170.0
2021,1,26.0,26.0,33.8,24.6,27.6,27.5,34.0,24.5,TTU,5.1,63.74999999999999,TS RA  ,26.0,1009.2,87.14137533712541,53.18351953493441,94.92967791935155,81.0,82.0,5.291666666666667,BL,18.0,220.0
2021,1,27.0,25.7,32.3,27.5,27.8,27.8,33.1,24.8,59.8,4.5,56.25,  RA  ,27.0,1007.3,87.84102857798895,55.746421853776496,77.97567990327894,77.0,79.0,5.041666666666667,BL,13.0,300.0
2021,1,28.0,26.4,31.8,27.8,28.1,27.9,33.0,25.5,0.4,2.0,25.0,  RA  ,28.0,1007.6,84.94839962607826,64.0834515854786,84.66016992712476,80.0,81.0,7.0,BL,15.0,330.0
2021,1,29.0,26.2,31.2,27.8,27.9,27.5,32.2,24.8,1.6,2.8,35.0,  RA  ,29.0,1008.1,85.65084461599145,62.453593355798965,75.98400493412176,77.0,78.0,6.416666666666667,BL,14.0,300.0
2021,1,30.0,25.5,28.4,27.0,26.6,26.6,29.4,25.0,TTU,0.0,0.0,  RA  ,30.0,1009.5,88.57920168831174,73.51620176559189,82.89424882832314,83.0,84.0,6.541666666666667,BL,17.0,310.0
2021,1,31.0,26.0,30.0,27.5,27.4,27.1,31.7,25.0,2,3.6,45.0,  RA  ,31.0,1009.6,86.362386718915,73.04873549906269,85.30646977407001,83.0,85.0,6.208333333333333,BL,14.0,300.0
2021,2,1.0,25.6,33.0,28.2,28.1,28.0,33.2,25.2,26.6,5.6,70.0,  RA  ,01,1010.5,90.19763410809563,62.555244415838985,81.88023772703265,81.0,83.0,5.958333333333333,BL,12.0,320.0
2021,2,2.0,26.7,32.7,29.0,28.8,28.7,33.1,25.8,6.2,5.6,70.0,  RA  ,02,1009.7,87.34023376449602,62.92847751674029,75.89543132864442,78.0,78.0,5.375,B,12.0,310.0
2021,2,3.0,26.5,31.2,27.7,28.0,27.5,31.5,25.1,-,3.2,40.0,TS    ,03,1010.1,88.05724609978007,65.4974547784623,81.68649616661939,81.0,83.0,5.916666666666667,BL,15.0,300.0
2021,2,4.0,25.8,31.2,26.5,27.3,27.0,31.6,25.1,6.6,3.7,46.25,TS RA  ,04,1010.7,90.24198092503607,64.2731910188947,89.6118904223609,84.0,86.0,5.416666666666667,B,12.0,320.0
2021,2,5.0,25.9,28.4,27.8,27.0,27.5,30.6,25.8,29,2.3,28.749999999999996,  RA  ,05,1009.7,89.47175935574822,83.3995240550639,80.27445638041887,86.0,82.0,5.5,BL,15.0,300.0
2021,2,6.0,27.2,30.2,28.0,28.2,27.6,31.0,24.6,2.5,3.0,37.5,  RA  ,06,1009.5,81.48757884906844,67.97172153416031,80.35841436359924,78.0,82.0,5.583333333333333,B,12.0,300.0
2021,2,7.0,26.6,32.3,28.6,28.5,28.6,33.0,26.0,3.5,5.8,72.5,  RA  ,07,1009.1,86.5437471238459,60.31428298938554,77.78325870166977,78.0,77.0,4.916666666666667,B,18.0,310.0
2021,2,8.0,26.9,29.1,26.0,27.2,26.9,31.2,24.8,-,1.9,23.75,     ,08,1007.1,84.35865952611987,80.10288209331219,95.08952159285738,86.0,88.0,5.458333333333333,BL,27.0,300.0
2021,2,9.0,26.6,31.2,28.4,28.2,28.4,32.2,26.2,32.6,3.9,48.75,  RA  ,09,1008.6,88.85779948974681,64.88419654410463,80.52370980548106,81.0,81.0,5.375,B,14.0,280.0
2021,2,10.0,26.8,29.6,26.3,27.4,27.6,32.1,26.0,2.5,2.8,35.0,TS RA  ,10,1008.8,88.90671270734428,74.83847792004364,94.31968328769726,87.0,87.0,3.9166666666666665,BL,17.0,280.0
2021,2,11.0,26.9,33.4,29.0,29.1,29.0,33.6,26.2,40.5,6.2,77.5,  RA  ,11,1009.1,88.93097500973069,61.11790506145757,82.17990099313865,80.0,80.0,4.833333333333333,BL,17.0,280.0
2021,2,12.0,26.8,33.8,27.6,28.8,28.3,34.2,26.0,-,5.6,70.0,TS    ,12,1009.5,88.90671270734428,58.60995497880436,84.59440032172179,80.0,82.0,4.416666666666667,BL,11.0,330.0
2021,2,13.0,26.6,32.6,29.8,28.9,28.5,33.0,25.4,22.5,7.1,88.75,TS RA  ,13,1011.5,83.49751167822245,60.53782991276427,75.6119273332423,76.0,81.0,5.125,B,19.0,270.0
2021,2,14.0,27.0,32.4,28.6,28.8,27.5,32.6,24.0,13.4,5.4,67.5,TS RA  ,14,1011.8,89.72528558852834,65.68132808454043,75.00257048572264,80.0,83.0,5.333333333333333,B,15.0,300.0
